index,review_text,asin,stars
6741,I always look forward to reading  this magazine and to get inspired by the pieces that you offer. Mag girl from Tucson.,B00007AYH7,⭐⭐⭐⭐⭐
6742,Kindle is pretty small screen to enjoy a magazine.  First one I have tried on anything other than the actual magazine.,B00007AYH7,⭐⭐⭐⭐
6743,Found a needed pattern,B00007AYH7,⭐⭐⭐⭐
6744,"Being a traditional quilter, the so-called new ""fabric and pattern choices"" does not quite appeal to me.  Neither does the many small project designs.",B00007B0Z3,⭐⭐⭐
6745,I am subscribed to interweave craft daily but cannot access my account.i have sent a number of messages but have not received any answers.help!,B00007AYH7,⭐
6746,"fast delivery, good deal",B00007AXQ2,⭐⭐⭐⭐⭐
6747,This is a great magazine can't wait for the next issue.,B00007AXQ2,⭐⭐⭐⭐⭐
6748,guess I'm not completely ready to give up on paper that I can write on or make notes on a pattern as I knit it or making at note to make later.,B00007AYH7,⭐⭐⭐
6749,"Great to get new patterns, but if you are looking at this for a new knitter not the best way to go.  But it is wonderful to get new wonderful patterns for the up coming season.",B00007AYH7,⭐⭐⭐⭐
6750,"I never received it, giving it any stars is sort of pointless. Likewise I really don't see much point in being required to write 20 words for a product I have never seen.",B00007AYH7,⭐
6751,bought it for a Friend toke 2 months and then it every other month,B00007AXQ2,⭐
6752,love this magazine and the cheapest place I found it,B00007AXQ2,⭐⭐⭐⭐⭐
6753,Another great shooters mag...,B00007AXQ2,⭐⭐⭐⭐⭐
6754,I'm used t getting deals on magazines.. this is hard to find on my price level. Magazine is fine article wise..,B00007AXQ2,⭐⭐⭐
6755,"The same thing, month after month.

I guess I'm not enough of an aficionado to appreciate this mag.",B00007AXQ2,⭐⭐⭐
6756,So far it seems to be too much adds.,B00007AXQ2,⭐⭐⭐
6757,Nice reviews of current guns and ammo.,B00007AXQ2,⭐⭐⭐⭐
6758,Magazine is everything you expect. Disappointed with the wait time. It took 4 months to receive the first issue!,B00007AXQ2,⭐
6759,Purchased this magazine as a gift and he loves it. First purchase of a magazine through amazon.,B00007AXQ2,⭐⭐⭐⭐⭐
6760,I don't like the auto renew.,B00007AXQ2,⭐⭐⭐
6761,Fake 'sale' price,B00007AXEP,⭐
6762,Magazine arrives on time and is well written.,B00007AXEP,⭐⭐⭐⭐
6763,"I have been reading Flying since the mid 60s.  While I miss some of the writers who have moved on, I still like the content and focus of the fine magazine.",B00007AXEP,⭐⭐⭐⭐
6764,"Too many rifles, but is good value these days for mostly advertising.",B00007AXQ2,⭐⭐⭐
6765,As written in headline,B00007B2N1,⭐⭐
6766,Great magazine. I am really glad I subscribed. I am a WW2 fanatic,B00007B2N1,⭐⭐⭐⭐⭐
6767,"Not Great..However, This is the best of poor choices in this genre.",B00007AXQ2,⭐⭐⭐
6768,"Very hard to read, I will stick with the paper version",B00007AXQ2,⭐
6769,Seemed light on content and alot of ads,B00007AXQ2,⭐
6770,THIS IS A TOTAL RIP OFF! THEY DIDN'T EVEN SEND THE MAGAZINE & IT WAS SUPPOSED TO BE A GIFT. DON'T WASTE YOUR MONEY ON THIS.,B00007AZBS,⭐
6771,Okay Magazine. But because I am no longer a Prime Member it's no longer free.,B00007AXEP,⭐⭐⭐
6772,"Shipping errors!  Good mag, but I only got a fee copies.",B00007AXQ2,⭐⭐⭐
6773,"Plan and simple, I love the magazine.",B00007AXQ2,⭐⭐⭐⭐⭐
6774,I can't really say. It so long for the first issue to arrive that I cancelled my subscription. I never got to read one so I'll say it's OK.,B00007AXQ2,⭐⭐⭐
6775,This is my husbands favorite magazine. Every Christmas I renew it for him as a gift. It's like getting a gift every month...,B00007B2N1,⭐⭐⭐⭐⭐
6776,Great magazine on the aviation industry.  Formatting is great and the alternate reading view makes accessing the articles easy and simply joy to use.,B00007AXEP,⭐⭐⭐⭐⭐
6777,The magazine is great. Don't use auto-renewal. You pay full retail cover price. Wait for a deal and you can get three subscriptions for the same prive.,B00007AXEP,⭐⭐
6778,"Mainly advertisements, alright, not all that I was looking for.",B00007AXQ2,⭐⭐⭐
6779,"Great price,and a great gift!",B00007AXQ2,⭐⭐⭐⭐⭐
6780,This magazine has been around a long time . They have some of the best writers . I always find something that fuels my interest and builds my knowledge .,B00007AXQ2,⭐⭐⭐⭐⭐
6781,It has well researched and well written articles. Substantive book reviews. I've subscribed for four years and will continue to subscribe.,B00007B2N1,⭐⭐⭐⭐
6782,It's a month later and I still haven't received it.  Will there be any WWII vets left when it does arrive?,B00007B2N1,⭐⭐⭐
6783,i love history ... i hope when i get my first issue that i like it .. ( what i am saying is that it has not been delivered yet ) ...,B00007B2N1,⭐⭐⭐⭐
6784,It has been a month and 1 day since ordered and I have not receieved a magazine,B00007B2N1,⭐
6785,Picked this thinking it would have more general information.  Would be good if you are a pilot and have an airplane.,B00007AXEP,⭐⭐
6786,Best magazine period. it pays for it self in no time.,B00007AZRH,⭐⭐⭐⭐⭐
6787,I love this magazine. Its so full of great information. I read it front to back every time I get one and keep them for future projects,B00007AZRH,⭐⭐⭐⭐⭐
6788,"Love this magazine,, last year I paid double, so to get on sale is amazing.  I love the magazine.",B00007AZRH,⭐⭐⭐⭐⭐
6789,Cant wait to receive my subscription! I Love Mother Earth News. Great articles and ideas and upcoming events.,B00007AZRH,⭐⭐⭐⭐⭐
6790,Can not down load till 1 Aug 14,B00007AXQ2,⭐
6791,All GOOD!,B00007AXQ2,⭐⭐⭐
6792,The mgazine is no longer relivant to me.  Flying is too expensive and I gave up my subscription for good.  The magazine is okay though.,B00007AXEP,⭐⭐⭐
6793,I love Mother Earth News. It is a great magazine with lots of helpful info and great articles.,B00007AZRH,⭐⭐⭐⭐⭐
6794,I like most of the articles but there are way too many advertisements. Half the magazine is advertisements.,B00007AZRH,⭐⭐⭐
6795,"New date is not on the label of my newest copy  which I just received.
I am unable to verify the renewel.",B00007AXQ2,⭐
6796,Maybe my favorite photo mag!,B00007B1I4,⭐⭐⭐⭐⭐
6797,Love the amgazine,B00007B1I4,⭐⭐⭐⭐⭐
6798,I just received my first issue on the kindle fire . I wish it had more photos and less ads,B00007B1I4,⭐⭐⭐
6799,"This is a good magazine but tends to have far too many ads and too few good articles. That said, I still like getting it in the mail and enjoy reading it.",B00007B1I4,⭐⭐⭐
6800,"I have yet to receive any issue or information on this magazine, will soon be contacting them directly, i think i have gave them enough leeway.",B00007B1I4,⭐
6801,"Lots of useful, current information, but somewhat rambling. Overall a very good source of information. This magazine appears to be for the very knowledgable gun person.",B00007AXQ2,⭐⭐
6802,"Not as centric as some, and not as dogmatic in the article approach to firearms.

Did auto renew because I like it.",B00007AXQ2,⭐⭐⭐⭐
6803,Too many ads!!!,B00007AZRH,⭐⭐⭐
6804,Sent it to my son. He really enjoyed the articles. Still waiting for another one to arrive.,B00007AZRH,⭐⭐⭐⭐
6805,I like this magazine for the howtos. The monthy contest is fun also. I would recommend this one to everyone.,B00007B1I4,⭐⭐⭐⭐
6806,I have the same problem as the other customers.  Never received my magazines even after calling them twice. STAY OUT OF THIS SELLER!,B00007B1I4,⭐
6807,"I received one issue but then the delivery stopped.  I would like to receive the remaining issues of my order,",B00007B1I4,⭐⭐⭐
6808,"The articles are decent, but the amount of info provided pails in comparison to what u can get with a simple Internet search.",B00007AXQ2,⭐⭐⭐
6809,"Read it. Live it. Love it.  100 million plus strong, and behind every blade of grass.  Long live the republic.",B00007AXQ2,⭐⭐⭐⭐⭐
6810,"Unfortunately, I can't really review the magazine because I still haven't received it. The date they said it would arrive passed 2 wks ago.",B00007B1I4,⭐⭐
6811,"great magazine, the latest and greatest on all the new photo stuff for any of us shutterbugs out there.",B00007B1I4,⭐⭐⭐⭐⭐
6812,"I absolutely love this magazine, has very good tips, a good subscription to have.",B00007AZRH,⭐⭐⭐⭐⭐
6813,After a recent article promoting gun control by Dick Metcalf I have canceled my subscription. They have really let us down. I feel so betrayed words cannot describe it.,B00007AXQ2,⭐
6814,"Please read Dick Metcalf's pro-gun-control article in the Dec 2013 Guns and Ammo magazine before giving them any of your money.

I will not buy or read this magazine ever again.",B00007AXQ2,⭐
6815,"They have, by far the best overall coverage of all the top-ten magazines on the market place. I would HIGHLY recommend this magazine!!",B00007AXQ2,⭐⭐⭐⭐⭐
6816,My favorite magazine in the world!!!,B00007AZRH,⭐⭐⭐⭐⭐
6817,Wish there was some way to link my existing account so i can make that bread on the go! Oh well.,B00007AZRH,⭐
6818,So expensive.just buy don't build,B00007AZRH,⭐
6819,Excellent magazine I have read for years. Excellent information you always need,B00007AZRH,⭐⭐⭐⭐⭐
6820,This is garbage I don't know one company that takes two months to deliver. I'm sorry this is unacceptable. what a waste.,B00007AXQ2,⭐⭐⭐⭐⭐
6821,"A reliable magazine to find good information, is also a good place to know what is avaliable. It is worth it.",B00007AXQ2,⭐⭐⭐
6822,Some people like looking at car magazine while I enjoy looking at Gun and misc weaponry magazines. This is another read I am glad I added to my subscriptions.,B00007AXQ2,⭐⭐⭐⭐
6823,"Bought this magazine as a xmas present for my dad, he seemed to really like it. Don't have much of a review besides that.",B00007AXQ2,⭐⭐⭐⭐
6824,Love the Reader's Digest. Having it at my fingertips to read when I have a minute is awesome.,B00007B10Y,⭐⭐⭐⭐⭐
6825,This is a magazine I fell in love with at a very young age. Love the Short stroies,B00007B10Y,⭐⭐⭐⭐⭐
6826,"I have got the magazine I ordered, but the ones I have bought at the news stand I have enjoyed.  This is why I subscribed to it.",B00007AZRH,⭐⭐⭐⭐
6827,Awesome deal and I love guns. I also love reading about guys so this is the perfect self gift.  Awesome!,B00007AXQ2,⭐⭐⭐⭐⭐
6828,"Have read this magazine before and love it, but the low rating is due to the fact that I have yet to receice any issues for this subscription.",B00007AXQ2,⭐
6829,Have been receiving Mother Earth News for many years.  Never fail to reap good information from each and every issue!,B00007AZRH,⭐⭐⭐⭐⭐
6830,My all time favorite magazine! I keep everyone and refer back to it. I would love to get all the CD's one day. Worth every penny. You cannot go wrong!,B00007AZRH,⭐⭐⭐⭐⭐
6831,costs less from the magazine,B00007B10Y,⭐
6832,Love this mag!,B00007B10Y,⭐⭐⭐⭐⭐
6833,"My husband has always enjoyed this magazine.
It has the best reviews and updates on new products.
One of the best gun magazines on the market.",B00007AXQ2,⭐⭐⭐⭐⭐
6834,Has not started yet so hard to rate. So when I get it I can do this again. Nothing for now,B00007AXQ2,⭐⭐⭐
6835,I haven't received it . Not very good service from you guys . probably won't make that mistake again .,B00007AXQ2,⭐
6836,I've been reading this magazine for 20 years now and it's always loaded with excellent and timely articles. Definitely the best of the best.,B00007AZRH,⭐⭐⭐⭐⭐
6837,I have enjoyed this magazine for years.  It is informative-interesting-helpful magazine.  I ordered this subscription for a friend.  She loved it!,B00007AZRH,⭐⭐⭐⭐
6838,It's been almost two months since ordering and paying for this magazine and have not seen the first issue.  Great magazine but horrible service!,B00007AXQ2,⭐
6839,Not what I  expected,B00007B10Y,⭐⭐
6840,Not really ten issues.  Don't  receive all of the issues promised.,B00007B10Y,⭐
6841,Loved this magazine for years and you cant beat the price.,B00007B10Y,⭐⭐⭐⭐⭐
6842,I didn't realise that I would be put into a once a month book club by getting the subscription.,B00007B10Y,⭐
6843,"I was going to subscribe, but after reading reviews of issues disappearing, I've changed my mind.  When this issue is resolved, then I will subscribe....",B00007B10Y,⭐
6844,Perfect. Happy with my order.,B00007B10Y,⭐⭐⭐⭐⭐
6845,My wife seems to really like it so I gave it 4 stars,B00007B1JS,⭐⭐⭐⭐
6846,Gimmick for book of the month club,B00007B10Y,⭐
6847,I want the large print not small but love the story in it. John Bradford,B00007B10Y,⭐⭐⭐
6848,this publication has changed. I'm 75 and remember a chock full weeks read,B00007B10Y,⭐⭐⭐
6849,Dad loves reading Reader's Digest,B00007B10Y,⭐⭐⭐
6850,there more advertorials than `magazine pages` i could not find even valuable information worths to read.,B00007B10Y,⭐
